  wn	             sow(s)	          rcvr_x(m)	          rcvr_y(m)	          rcvr_z(m)	       rcvr_vx(m/s)	       rcvr_vy(m/s)	       rcvr_vz(m/s)	     rcvr_ax(m/s^2)	     rcvr_ay(m/s^2)	     rcvr_az(m/s^2)	     jerk_ax(m/s^3)	     jerk_ay(m/s^3)	     jerk_az(m/s^3)	         longitude(rad)	          latitude(rad)	        altitude(m)	         pitch(deg)	          roll(deg)	           yaw(deg)	        distacne(m)	     elevation(deg)	       azimuth(deg)	
 756	         487957.300	-2178240.4363806727	 4381994.8680450972	 4077086.0102940286	      -4.1548929434	      -2.1395224874	       0.0962115404	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211224027812	       0.69794055196626	      49.8928020550	       0.1317443848	       0.0000000000	      88.5791091919	      40.4217680733	       0.1347427368	      88.5719375610	
 756	         487957.400	-2178240.8529504030	 4381994.6535375593	 4077086.0199401965	      -4.1789026845	      -2.1518740876	       0.0967674824	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211233601841	       0.69794055380054	      49.8938998301	       0.1317520142	       0.0000000000	      88.5791091919	      40.8904223401	       0.1347503662	      88.5719528198	
 756	         487957.500	-2178241.2719211108	 4381994.4377937866	 4077086.0296419612	      -4.2029124618	      -2.1642377245	       0.0973234969	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211243231050	       0.69794055564536	      49.8950040499	       0.1317520142	       0.0000000000	      88.5791091919	      41.3617777827	       0.1347503662	      88.5719680786	
 756	         487957.600	-2178241.6932927971	 4381994.2208136600	 4077086.0393993245	      -4.2269222391	      -2.1766011439	       0.0978793664	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211252915442	       0.69794055750076	      49.8961146325	       0.1317596436	       0.0000000000	      88.5791091919	      41.8358344033	       0.1347503662	      88.5719757080	
 756	         487957.700	-2178242.1170654618	 4381994.0025971793	 4077086.0492122844	      -4.2509320164	      -2.1889647808	       0.0984353809	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211262655015	       0.69794055936673	      49.8972315788	       0.1317672729	       0.0000000000	      88.5791168213	      42.3125922013	       0.1347503662	      88.5719909668	
 756	         487957.800	-2178242.5432391046	 4381993.7831443455	 4077086.0590808420	      -4.2749417937	      -2.2013282727	       0.0989913230	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211272449770	       0.69794056124326	      49.8983548889	       0.1317672729	       0.0000000000	      88.5791168213	      42.7920511765	       0.1347503662	      88.5719985962	
 756	         487957.900	-2178242.9718137253	 4381993.5624551568	 4077086.0690049971	      -4.2989516072	      -2.2136918371	       0.0995473375	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211282299706	       0.69794056313036	      49.8994845646	       0.1317749023	       0.0000000000	      88.5791244507	      43.2742113283	       0.1347503662	      88.5720062256	
 756	         487958.000	-2178243.4027893245	 4381993.3405296141	 4077086.0789847490	      -4.3229613845	      -2.2260554016	       0.1001033520	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211292204825	       0.69794056502802	      49.9006206049	       0.1317749023	       0.0000000000	      88.5791320801	      43.7590726580	       0.1347579956	      88.5720138550	
 756	         487958.100	-2178243.8361659022	 4381993.1173677174	 4077086.0890201000	      -4.3469711618	      -2.2384188935	       0.1006592215	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211302165125	       0.69794056693625	      49.9017630126	       0.1317749023	       0.0000000000	      88.5791320801	      44.2466351653	       0.1347579956	      88.5720291138	
 756	         487958.200	-2178244.2719434574	 4381992.8929694667	 4077086.0991110471	      -4.3709809754	      -2.2507825304	       0.1012153085	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211312180606	       0.69794056885505	      49.9029117841	       0.1317825317	       0.0000000000	      88.5791397095	      44.7368988492	       0.1347579956	      88.5720367432	
 756	         487958.300	-2178244.7101219920	 4381992.6673348621	 4077086.1092575919	      -4.3949907164	      -2.2631459498	       0.1017712505	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211322251270	       0.69794057078442	      49.9040669240	       0.1317901611	       0.0000000000	      88.5791397095	      45.2298637114	       0.1347579956	      88.5720520020	
 756	         487958.400	-2178245.1507015047	 4381992.4404639034	 4077086.1194597348	      -4.4190004937	      -2.2755094417	       0.1023271926	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211332377115	       0.69794057272435	      49.9052284341	       0.1317901611	       0.0000000000	      88.5791473389	      45.7255297512	       0.1347656250	      88.5720596313	
 756	         487958.500	-2178245.5936819948	 4381992.2123565907	 4077086.1297174748	      -4.4430102710	      -2.2878730786	       0.1028832071	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211342558142	       0.69794057467485	      49.9063963098	       0.1317977905	       0.0000000000	      88.5791473389	      46.2238969668	       0.1347656250	      88.5720672607	
 756	         487958.600	-2178246.0390634639	 4381991.9830129249	 4077086.1400308125	      -4.4670200845	      -2.3002366431	       0.1034391491	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211352794351	       0.69794057663592	      49.9075705567	       0.1318054199	       0.0000000000	      88.5791549683	      46.7249653603	       0.1347656250	      88.5720748901	
 756	         487958.700	-2178246.4868459110	 4381991.7524329042	 4077086.1503997482	      -4.4910298256	      -2.3126001350	       0.1039950911	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211363085742	       0.69794057860755	      49.9087511711	       0.1318054199	       0.0000000000	      88.5791549683	      47.2287349313	       0.1347656250	      88.5720901489	
 756	         487958.800	-2178246.9370293361	 4381991.5206165295	 4077086.1608242807	      -4.5150396391	      -2.3249636994	       0.1045511056	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211373432314	       0.69794058058975	      49.9099381575	       0.1318130493	       0.0000000000	      88.5791625977	      47.7352056794	       0.1347732544	      88.5720977783	
 756	         487958.900	-2178247.3896137406	 4381991.2875638008	 4077086.1713044103	      -4.5390494164	      -2.3373271913	       0.1051071201	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211383834068	       0.69794058258252	      49.9111315152	       0.1318206787	       0.0000000000	      88.5791625977	      48.2443776063	       0.1347732544	      88.5721130371	
 756	         487959.000	-2178247.8445991226	 4381991.0532747181	 4077086.1818401380	      -4.5630591937	      -2.3496906832	       0.1056630621	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211394291004	       0.69794058458585	      49.9123312449	       0.1318206787	       0.0000000000	      88.5791702271	      48.7562507090	       0.1347732544	      88.5721206665	
 756	         487959.100	-2178248.3019854827	 4381990.8177492814	 4077086.1924314634	      -4.5870689710	      -2.3620543202	       0.1062190042	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211404803121	       0.69794058659975	      49.9135373449	       0.1318283081	       0.0000000000	      88.5791702271	      49.2708249892	       0.1347732544	      88.5721282959	
 756	         487959.200	-2178248.7617728212	 4381990.5809874907	 4077086.2030783859	      -4.6110787846	      -2.3744177396	       0.1067750187	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211415370421	       0.69794058862422	      49.9147498207	       0.1318359375	       0.0000000000	      88.5791702271	      49.7881004473	       0.1347732544	      88.5721359253	
 756	         487959.300	-2178249.2239611382	 4381990.3429893469	 4077086.2137809065	      -4.6350885256	      -2.3867813765	       0.1073310332	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211425992902	       0.69794059065925	      49.9159686686	       0.1318359375	       0.0000000000	      88.5791778564	      50.3080770821	       0.1347732544	      88.5721435547	
 756	         487959.400	-2178249.6885504331	 4381990.1037548482	 4077086.2245390238	      -4.6590983392	      -2.3991449409	       0.1078869752	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211436670565	       0.69794059270484	      49.9171938915	       0.1318359375	       0.0000000000	      88.5791778564	      50.8307548944	       0.1347808838	      88.5721588135	
 756	         487959.500	-2178250.1555407066	 4381989.8632839955	 4077086.2353527397	      -4.6831081164	      -2.4115085053	       0.1084429172	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211447403409	       0.69794059476101	      49.9184254883	       0.1318435669	       0.0000000000	      88.5791854858	      51.3561338838	       0.1347808838	      88.5721664429	
 756	         487959.600	-2178250.6249319580	 4381989.6215767888	 4077086.2462220523	      -4.7071178937	      -2.4238719972	       0.1089989317	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211458191435	       0.69794059682774	      49.9196634609	       0.1318435669	       0.0000000000	      88.5791854858	      51.8842140507	       0.1347808838	      88.5721817017	
 756	         487959.700	-2178251.0967241875	 4381989.3786332281	 4077086.2571469625	      -4.7311276710	      -2.4362355617	       0.1095548738	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211469034644	       0.69794059890503	      49.9209078113	       0.1318511963	       0.0000000000	      88.5791931152	      52.4149953947	       0.1347885132	      88.5721893311	
 756	         487959.800	-2178251.5709173959	 4381989.1344533134	 4077086.2681274703	      -4.7551374846	      -2.4485990536	       0.1101108158	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211479933033	       0.69794060099289	      49.9221585365	       0.1318588257	       0.0000000000	      88.5792007446	      52.9484779166	       0.1347885132	      88.5721969604	
 756	         487959.900	-2178252.0475115823	 4381988.8890370457	 4077086.2791635748	      -4.7791472619	      -2.4609626180	       0.1106669028	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211490886605	       0.69794060309132	      49.9234156413	       0.1318588257	       0.0000000000	      88.5792007446	      53.4846616151	       0.1347885132	      88.5722045898	
